item,itemLabel,year,journalLabel,languageOfWorkLabel,mainSubjectLabel,authors
http://www.wikidata.org/entity/Q109491700,Own metadata for own blogposts – Bibliographies with open data and Wikidata,2021-11-09T00:00:00Z,redaktionsblog.hypotheses.org,German,Hypothèses.org,Jens Bemme
http://www.wikidata.org/entity/Q94383904,Lexemes in Wikidata: 2020 status,2020-05-01T00:00:00Z,Proceedings of the 7th Workshop on Linked Data in Linguistics (LDL-2020),English,Wikidata,Finn Årup Nielsen
http://www.wikidata.org/entity/Q79377127,"Wikidata, WikiCite y Scholia como herramientas para un corpus de datos bibliográficos enlazados. Curación y estructuración de la producción científica de los investigadores del IATEXT",2019-01-01T00:00:00Z,Prisma.com,Spanish,Research Institute of Text Analysis and Applications,"Manuel Ramírez Sánchez, Gregorio Rodríguez Herrera, Iván Hernández Cazorla"
http://www.wikidata.org/entity/Q23712646,Wikidata as a semantic framework for the Gene Wiki initiative,2016-01-01T00:00:00Z,Database,English,SPARQL,"Andra Waagmeester, Benjamin M. Good, Andrew I. Su, Lynn Schriml, Sebastian Burgstaller-Muehlbacher, Elvira Mitraka, Timothy Elliott Putman, Paul Pavlidis, Julia Turner"
http://www.wikidata.org/entity/Q119399045,Die Datenlaube – Citizen Science & digital historical auxiliary science,2023-06-12T00:00:00Z,Citizen Science in the Historical Sciences,German,Wikisource,"Jens Bemme, Christian Erlinger"
http://www.wikidata.org/entity/Q102391277,Linking OpenStreetMap with knowledge graphs — Link discovery for schema-agnostic volunteered geographic information,2021-03-01T00:00:00Z,,English,DBpedia,"Elena Demidova, Nicolas Tempelmeier"
http://www.wikidata.org/entity/Q60565832,"Citation.js: a format-independent, modular bibliography tool for the browser and command line",2019-01-05T00:00:00Z,PeerJ preprints,,Citation Style Language,Lars Willighagen
http://www.wikidata.org/entity/Q27044266,An Empirical Evaluation of Property Recommender Systems for Wikidata and Collaborative Knowledge Bases,2016-01-01T00:00:00Z,Proceedings of the 12th International Symposium on Open Collaboration,English,collaboration,Eva Zangerle
http://www.wikidata.org/entity/Q119142263,Diversity and bias in DBpedia and Wikidata as a challenge for text-analysis tools,2023-05-16T00:00:00Z,o-bib,English,DBpedia,
http://www.wikidata.org/entity/Q87830400,Wikidata as a knowledge graph for the life sciences,2020-03-17T00:00:00Z,eLife,English,knowledge graph,"Daniel Mietchen, Andra Waagmeester, Benjamin M. Good, Andrew I. Su, Egon Willighagen, Timothy Elliott Putman, Elvira Mitraka, Sebastian Burgstaller-Muehlbacher, Alexander R. Pico, Henning Hermjakob, Kristina Hanspers, Magnus Manske, Katherine Thornton, Anders Riutta, Denise Slenter, Sarah M Keating, Kevin Hybiske, Ginger Tsueng, Toby Hudson, Gregory Stupp, Lynn Schriml, Núria Queralt Rosinach, Ralf Stephan, Roger Tu, Michael Mayers, Obi Griffith, Malachi Griffith, Thomas Shafee, Chunlei Wu, Sabah Ul-Hasan"
http://www.wikidata.org/entity/Q102041565,Open Citizen Science: Leitbild für kuratorische Praktiken in Wissenschaftlichen Bibliotheken,2020-11-23T00:00:00Z,Bibliotheken als Orte kuratorischer Praxis,German,Regional bibliography of Saxony,"Jens Bemme, Martin Munke"
http://www.wikidata.org/entity/Q105730644,Towards a Linking between WordNet and Wikidata,2021-01-01T00:00:00Z,Proceedings of the 11th Global Wordnet Conference,English,Wikidata,"John P. McCrae, David Cillessen"
http://www.wikidata.org/entity/Q89071278,Regionale Kulturdatenquellen: alte Texte über Sachsen mit Wikisource verbessern,2020-03-31T00:00:00Z,saxorum.hypotheses.org,German,OpenGLAM,Jens Bemme
http://www.wikidata.org/entity/Q107532952,Objetos culturales y metadatos: hacia la liberación de datos en Wikidata,2017-04-29T00:00:00Z,Anuario ThinkEPI,,Wikidata,Jesús Tramullas
http://www.wikidata.org/entity/Q87830400,Wikidata as a knowledge graph for the life sciences,2020-03-17T00:00:00Z,eLife,English,ontology,"Daniel Mietchen, Andra Waagmeester, Benjamin M. Good, Andrew I. Su, Egon Willighagen, Timothy Elliott Putman, Elvira Mitraka, Sebastian Burgstaller-Muehlbacher, Alexander R. Pico, Henning Hermjakob, Kristina Hanspers, Magnus Manske, Katherine Thornton, Anders Riutta, Denise Slenter, Sarah M Keating, Kevin Hybiske, Ginger Tsueng, Toby Hudson, Gregory Stupp, Lynn Schriml, Núria Queralt Rosinach, Ralf Stephan, Roger Tu, Michael Mayers, Obi Griffith, Malachi Griffith, Thomas Shafee, Chunlei Wu, Sabah Ul-Hasan"
http://www.wikidata.org/entity/Q105332598,Die mehrsprachige Datenlaube – obersorbisch beispielsweise,2021-02-05T00:00:00Z,Die Datenlaube,German,multilingualism,Christian Erlinger
http://www.wikidata.org/entity/Q105515218,"GaNCH: Using Linked Open Data for Georgia’s Natural, Cultural and Historic Organizations’ Disaster Response",2021-02-10T00:00:00Z,Code4Lib Journal,English,cultural heritage,"Cliff Landis, Christine Wiseman"
http://www.wikidata.org/entity/Q50813856,Geospatial data and Scholia,2018-03-18T00:00:00Z,Proceedings of the 3rd International Workshop on Geospatial Linked Data and the 2nd Workshop on Querying the Web of Data,English,Wikidata,"Egon Willighagen, Daniel Mietchen, Finn Årup Nielsen"
http://www.wikidata.org/entity/Q62747791,Görlitzer Schätze hinter dicken Mauern,2013-11-07T00:00:00Z,Wikimedia Germany Blog,German,Oberlausitzische Bibliothek der Wissenschaften,Conrad Nutschan
http://www.wikidata.org/entity/Q63439197,Leveraging Wikidata to Enhance Authority Records in the EHRI Portal,2019-04-30T00:00:00Z,Journal of Library Metadata,English,Jewish ghetto in German-occupied Poland,Nancy Cooey
http://www.wikidata.org/entity/Q63286185,ChlamBase: a curated model organism database for the Chlamydia research community,2019-01-01T00:00:00Z,Database,English,database,"Andrew I. Su, Timothy Elliott Putman, Kevin Hybiske, Cyrus Afrasiabi, Sebastien Lelong, Derek Jow, Marco Alvarado Cano"
http://www.wikidata.org/entity/Q18507561,Wikidata: A Free Collaborative Knowledgebase,2014-10-01T00:00:00Z,Communications of the ACM,English,collaboration,"Denny Vrandečić, Markus Krötzsch"
http://www.wikidata.org/entity/Q119960497,Handling Wikidata Qualifiers in Reasoning,,,English,Wikidata,
http://www.wikidata.org/entity/Q64862991,Validating Danish Wikidata lexemes,2019-06-28T00:00:00Z,Proceedings of the Posters and Demo Track of the 15th International Conference on Semantic Systems,English,Wikidata,"Finn Årup Nielsen, Katherine Thornton, José Emilio Labra Gayo"
http://www.wikidata.org/entity/Q95388770,Linked data: a brief introduction for catalogers,2015-01-01T00:00:00Z,TCB: Technical Services in Religion & Theology,,cataloging,Christa Strickler
http://www.wikidata.org/entity/Q106708178,A resource to explore the discovery of rare diseases and their causative genes,2021-05-04T00:00:00Z,Scientific Data,English,Wikidata,"Chris T. Evelo, Egon Willighagen, Martina Summer-Kutmon, Friederike Ehrhart, Leopold M G Curfs"
http://www.wikidata.org/entity/Q122922284,"Wikidata, the multilingual collaborative knowledge graph – Part 1: A literature and structural review",2023-09-21T00:00:00Z,Scientific and Technical Information,Hungarian,Semantic Web,
http://www.wikidata.org/entity/Q110768110,Bibliometric analysis with Wikidata: the Comunicar case,2021-01-01T00:00:00Z,BiD: Textos Universitaris de Biblioteconomia i Documentació,Catalan,Wikidata,Ángel Obregón Sierra
http://www.wikidata.org/entity/Q106249454,Painel de informação sobre a COVID-19: consultas SPARQL na Wikidata,2020-12-03T00:00:00Z,AtoZ: Novas Práticas em Informação e Conhecimento,Portuguese,COVID-19,"Felipe Augusto Arakaki, Fabiano Ferreira de Castro, Ana Carolina Simionato Arakaki"
http://www.wikidata.org/entity/Q48719074,A Reconciliation Recipe for Wikidata,2018-02-12T00:00:00Z,,English,data reconciliation,Martin Poulter
http://www.wikidata.org/entity/Q56659655,"Linked data quality of DBpedia, Freebase, OpenCyc, Wikidata, and YAGO",2017-11-30T00:00:00Z,"Semantic Web: Interoperability, Usability, Applicability",English,Wikidata,"Achim Rettinger, Carsten Menne, Michael Färber"
http://www.wikidata.org/entity/Q64706055,Too Much Information: Can AI Cope with Modern Knowledge Graphs?,2019-05-23T00:00:00Z,"Formal Concept Analysis: 15th International Conference, ICFCA 2019, Frankfurt, Germany, June 25–28, 2019, Proceedings",English,knowledge graph,Markus Krötzsch
http://www.wikidata.org/entity/Q109491700,Own metadata for own blogposts – Bibliographies with open data and Wikidata,2021-11-09T00:00:00Z,redaktionsblog.hypotheses.org,German,Wikidata,Jens Bemme
http://www.wikidata.org/entity/Q110554574,Approaches to measure class importance in Knowledge Graphs,2021-06-10T00:00:00Z,PLOS One,English,data quality of Wikidata,"Sebastian Hellmann, José Emilio Labra Gayo, Daniel Fernández-Álvarez"
http://www.wikidata.org/entity/Q108600714,The “Who’s Who?” of Künstlerhaus Exhibitors. A Guide to Analyze Entangled Artists Biographies Based on Wikidata,2021-06-01T00:00:00Z,Histoire de l'art,,Österreichisches Biographisches Lexikon 1815–1950,Maximilian Kaiser
http://www.wikidata.org/entity/Q50813856,Geospatial data and Scholia,2018-03-18T00:00:00Z,Proceedings of the 3rd International Workshop on Geospatial Linked Data and the 2nd Workshop on Querying the Web of Data,English,SPARQL,"Egon Willighagen, Daniel Mietchen, Finn Årup Nielsen"
http://www.wikidata.org/entity/Q105829431,Representing COVID-19 information in collaborative knowledge graphs: the case of Wikidata,2021-09-28T00:00:00Z,"Semantic Web: Interoperability, Usability, Applicability",,WikiProject COVID-19,"Daniel Mietchen, Thomas Shafee, Eric Youngstrom, Diptanshu Das, Houcemeddine Turki, Mossab Banat, José Emilio Labra Gayo, Mohamed Ben Aouicha, Mohamed Ali Hadj Taieb, WikiProject COVID-19, Dariusz Jemielniak, Tiago Lubiana"
http://www.wikidata.org/entity/Q88091985,SPARQLing ᚑᚌᚆᚐᚋ Stones: New options for analysing analog editions by digitisation in Wikidata,2020-02-21T00:00:00Z,Graph Technologies in the Humanities 2020,English,SPARQL Unicorn,"Florian Thiery, Sophie C. Schmidt"
http://www.wikidata.org/entity/Q119499972,Citizen Science in the Historical Sciences,2023-06-14T00:00:00Z,Die Datenlaube,German,Wikidata,Christian Erlinger
http://www.wikidata.org/entity/Q27036490,Managing and Consuming Completeness Information for Wikidata Using COOL-WD,2016-01-01T00:00:00Z,,English,completeness,"Werner Nutt, Fariz Darari, Radityo Eko Prasojo, Simon Razniewski"
http://www.wikidata.org/entity/Q108799588,Mapping of ImageNet and Wikidata for Knowledge Graphs Enabled Computer Vision,2021-07-02T00:00:00Z,"24th International Conference on Business Information Systems, BIS 2021, Hannover, Germany, June 15-17, 2021",,Wikidata,"Dominik Filipiak, Agata Filipowska, Anna Fensel"
http://www.wikidata.org/entity/Q28973051,Wikidatians are born: paths to full participation in a collaborative structured knowledge base,2017-01-01T00:00:00Z,Proceedings of the 50th Hawaii International Conference on System Sciences,English,Wikidata,"Elena Simperl, Alessandro Piscopo, Christopher Phethean"
http://www.wikidata.org/entity/Q117051132,Radical openness and free knowledge. Repository of open access Mexican academic journals through Wikidata,2023-03-07T00:00:00Z,,Spanish,Wikidata,Luis Alvaz
http://www.wikidata.org/entity/Q116784648,"2nd interim report of the ""SFB 1853"" - four years of the citizen science and open data project Die Datenlaube",2023-02-16T00:00:00Z,saxorum.hypotheses.org,German,Die Gartenlaube,"Jens Bemme, Christian Erlinger, Matthias Erfurth"
http://www.wikidata.org/entity/Q117051132,Radical openness and free knowledge. Repository of open access Mexican academic journals through Wikidata,2023-03-07T00:00:00Z,,Spanish,Mexico,Luis Alvaz
http://www.wikidata.org/entity/Q108215166,Questioning Street Names Leipzig,2021-08-23T00:00:00Z,saxorum.hypotheses.org,German,OpenStreetMap,
http://www.wikidata.org/entity/Q66720409,"Citation.js: a format-independent, modular bibliography tool for the browser and command line",2019-08-12T00:00:00Z,PeerJ Computer Science,English,JavaScript,Lars Willighagen
http://www.wikidata.org/entity/Q38918394,What Makes a Good Collaborative Knowledge Graph: Group Composition and Quality in Wikidata,2017-09-03T00:00:00Z,"Social Informatics: 9th International Conference, SocInfo 2017, Oxford, UK, September 13-15, 2017, Proceedings, Part I",English,data quality of Wikidata,"Elena Simperl, Alessandro Piscopo, Christopher Phethean"
http://www.wikidata.org/entity/Q63439710,Learning to Map Wikidata Entities To Predefined Topics,2019-01-01T00:00:00Z,Wiki Workshop 2019,English,entity linking,
http://www.wikidata.org/entity/Q63433973,Robustifying Scholia: paving the way for knowledge discovery and research assessment through Wikidata,2019-05-02T00:00:00Z,Research Ideas and Outcomes,English,WikiCite,"Daniel Mietchen, Finn Årup Nielsen, Egon Willighagen, Lane Rasberry"
http://www.wikidata.org/entity/Q109830878,Wikidated 1.0: An Evolving Knowledge Graph Dataset of Wikidata's Revision History,2021-10-14T00:00:00Z,Proceedings of the 2nd Wikidata Workshop (Wikidata 2021),English,knowledge graph,"Steffen Staab, Lukas Schmelzeisen"
http://www.wikidata.org/entity/Q27036443,Wikidata through the Eyes of DBpedia,2015-07-15T00:00:00Z,"Semantic Web: Interoperability, Usability, Applicability",English,DBpedia,"Sören Auer, Jens Lehmann, Sebastian Hellmann, Dimitris Kontokostas"
http://www.wikidata.org/entity/Q110635790,My Nearby projects – from Open Data Camp 2021 into the New Year of Citizen Science,2022-01-20T00:00:00Z,saxorum.hypotheses.org,German,Dresdner Hefte,Matthias Erfurth
http://www.wikidata.org/entity/Q112143478,The LOTUS initiative for open knowledge management in natural products research,2022-05-26T00:00:00Z,eLife,English,knowledge management,"Christoph Steinbeck, Roderic D. M. Page, Egon Willighagen, Guido F Pauli, Jakub Galgonek, Arnaud Gaudry, Jean-Luc Wolfender, Pierre-Marie Allard, Jonathan Bisson, Jiří Vondrášek, James G Graham, Maria Sorokina, Ralf Stephan, Adriano Rutz, Daniel Mietchen"
http://www.wikidata.org/entity/Q41799194,"Scholia, Scientometrics and Wikidata",2017-10-01T00:00:00Z,The Semantic Web: ESWC 2017 Satellite Events,English,web service,"Egon Willighagen, Daniel Mietchen, Finn Årup Nielsen"
http://www.wikidata.org/entity/Q113481885,How does a Wikiversity city work?,2022-11-09T00:00:00Z,"ABI Technik, Zeitschrift für Automation, Bau und Technik im Archiv-, Bibliotheks- und Informationswesen",German,Wikidata,Jens Bemme
http://www.wikidata.org/entity/Q106967675,Wikidata now knows every street in Dresden. Field report from the Dresden Wikipedia community,2021-05-25T00:00:00Z,saxorum.hypotheses.org,German,city wiki Dresden,Stefan Kühn
http://www.wikidata.org/entity/Q107383066,How We Built a Spatial Subject Classification Based on Wikidata,2021-06-14T00:00:00Z,Code4Lib Journal,English,classification,Adrian Pohl
http://www.wikidata.org/entity/Q62122481,Learning How to Correct a Knowledge Base from the Edit History,2019-01-01T00:00:00Z,Proceedings of the 2019 World Wide Web Conference on World Wide Web,English,data cleansing,"Thomas Pellissier Tanon, Fabian M. Suchanek"
http://www.wikidata.org/entity/Q117051132,Radical openness and free knowledge. Repository of open access Mexican academic journals through Wikidata,2023-03-07T00:00:00Z,,Spanish,magazine,Luis Alvaz
http://www.wikidata.org/entity/Q114777093,Seeding Wikidata with Municipal Finance Data,2021-10-14T00:00:00Z,Proceedings of the 2nd Wikidata Workshop (Wikidata 2021),English,Wikidata,Axel Polleres
http://www.wikidata.org/entity/Q108600714,The “Who’s Who?” of Künstlerhaus Exhibitors. A Guide to Analyze Entangled Artists Biographies Based on Wikidata,2021-06-01T00:00:00Z,Histoire de l'art,,"Künstlerhaus, society of fine artists of Austria",Maximilian Kaiser
http://www.wikidata.org/entity/Q121995744,WikiDBs: A Corpus Of Relational Databases From Wikidata,2023-08-22T00:00:00Z,Joint Proceedings of Workshops at the 49th International Conference on Very Large Data Bases,English,Wikidata,Carsten Binnig
http://www.wikidata.org/entity/Q106727511,Wikidata and the Bibliography of Life,2021-05-04T00:00:00Z,,English,bibliography,Roderic D. M. Page
http://www.wikidata.org/entity/Q108215166,Questioning Street Names Leipzig,2021-08-23T00:00:00Z,Public Humanities,German,street or road name,
http://www.wikidata.org/entity/Q99196713,Using logical constraints to validate information in collaborative knowledge graphs: a study of COVID-19 on Wikidata,2020-08-30T00:00:00Z,Zenodo,English,validation,"Dariusz Jemielniak, Daniel Mietchen, Diptanshu Das, Houcemeddine Turki, Mossab Banat, José Emilio Labra Gayo, Eric G. Prud'hommeaux, Mohamed Ali Hadj Taieb, Thomas Shafee, Mohamed Ben Aouicha, Tiago Lubiana"
